index,product,helpful_count,total_comments,url,review_country,reviewed_at,review_text,review_rating,product_company,profile_name,review_title
1606,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=160,India,2019-10-28,Great phone,5.0 out of 5 stars,Apple,Akhil Macharla,Very Nice
1607,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=160,India,2019-10-12,"Excellent piece of a product, combination of art and technology.",5.0 out of 5 stars,Apple,Sanjoy Bhaumik,Excellent product
1608,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=160,India,2020-01-08,Best Phone In This Budget From Apple Must Buy.,5.0 out of 5 stars,Apple,Gautam Chauhan,Good Phone Good Battery Life 👍
1609,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=160,India,2019-10-02,The phone keeps on getting disconnected from WiFi for rhyme or reason on its own. Really frustrating,3.0 out of 5 stars,Apple,9958294275,iPhone XR WiFi connectivity issue: super frustrating
1610,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=161,India,2019-10-17,Charging is very slow,4.0 out of 5 stars,Apple,Hariom,Battery charging ver bad
1611,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=161,India,2019-11-04,Good,5.0 out of 5 stars,Apple,RAJESH R,Good
1612,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=161,India,2019-10-01,"My first ever iPhone, just loved it",5.0 out of 5 stars,Apple,Amazon Customer,Love iPhone 😍
1613,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=161,India,2019-08-23,"The phone is good, working in a nice condition, but they did not gave apple convertor in it.",5.0 out of 5 stars,Apple,Moh,Worth to buy
1614,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=161,India,2019-10-26,Excellent product,5.0 out of 5 stars,Apple,Nishad KR,Good
1615,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=161,India,2019-10-11,Good product,5.0 out of 5 stars,Apple,Verified  Customer,Good
1616,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=161,India,2019-08-14,Superb cell,5.0 out of 5 stars,Apple,bandu,A
1617,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=161,India,2019-06-23,"This is an amazing phone. As someone who was a pixel 2xl user, I found the iPhone XR to be better in almost every aspect of my daily usage.",5.0 out of 5 stars,Apple,Bhargav Ponnapalli,Stunning phone
1618,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=161,India,2019-04-17,<3 Love for iphone. Just too awesome,5.0 out of 5 stars,Apple,Omkar Chitnis,Wow
1619,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=161,India,2019-11-07,Camera quality is ok ok,4.0 out of 5 stars,Apple,N.B,Good phone but camera is ok ok
1620,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=162,India,2019-09-21,I m totally in love with this phone. The red is so attractive. Just little bit heavy.,5.0 out of 5 stars,Apple,Pranati,Awesome product
1621,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=162,India,2019-10-20,Everything is awesome in this price range,5.0 out of 5 stars,Apple,Lokesh,Awestruck
1622,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=162,India,2019-11-08,Value for money got it at a good discount,5.0 out of 5 stars,Apple,ambika asnani,Good phone
1623,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=162,India,2019-11-03,iPhone XR doesn’t need a review. 😊,5.0 out of 5 stars,Apple,Anubhav,Doesn’t need a review
1624,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=162,India,2019-11-06,"The face detection is excellent, touch is also good",5.0 out of 5 stars,Apple,harshali moris,Review for iPhone XR
1625,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=162,India,2019-11-09,"As always, outstanding",5.0 out of 5 stars,Apple,Amazon Customer,Awesome
1626,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=162,India,2020-01-21,If you don’t want to spend too much on buying a new iphone this phone is a great buy it can really get you through for 2 years easily,4.0 out of 5 stars,Apple,Aditya,Great Product at a reasonable price
1627,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=162,India,2020-03-02,Awesome buy....don’t think twice everything a thumbs up from camera to battery... a little thick and heavy though that’s the only con,4.0 out of 5 stars,Apple,gaurav giri,Stand out device
1628,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=162,India,2019-10-28,"Great phone, got at an amazing price during great indian festive sale. Amazing battery life last for around 2 day with moderate usage",5.0 out of 5 stars,Apple,Harsh sharma,Amazing phone
1629,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=162,India,2019-10-08,The Camera of this phone is really good. The User Interface of this phone provides a great satisfaction for investing such an amount.,5.0 out of 5 stars,Apple,Amazon Customer,Great Phone
1630,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=163,India,2019-10-09,👍,5.0 out of 5 stars,Apple,Amazon Customer,👍
1631,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=163,India,2019-09-21,I didnt hear the sound properly,2.0 out of 5 stars,Apple,L.Parameskumar,Average
1632,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=163,India,2019-10-06,Quality with reasonable price.,5.0 out of 5 stars,Apple,Abhijit Ghosh,Quality with reasonable price
1633,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=163,India,2019-02-24,I love it to use it,5.0 out of 5 stars,Apple,meghna.,Very nice & colorful phone
1634,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=163,India,2019-10-23,Good phone under 50k,5.0 out of 5 stars,Apple,Sachin,Value for money
1635,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=163,India,2019-11-05,Good,5.0 out of 5 stars,Apple,sunil hassani,Nice
1636,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=163,India,2019-11-10,The earphone which i got with the phone has 2 cuts in it and i want to get it replaced,4.0 out of 5 stars,Apple,Jashan,Earphone have cuts in it
1637,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=163,India,2019-11-08,Product is good. Received an intact iPhone delivered one day before the mentioned date. Bought in 49900 128 gb red.,5.0 out of 5 stars,Apple,nischay,U can go for it
1638,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=163,India,2019-07-21,Camera works so good,5.0 out of 5 stars,Apple,Ajmal hussain A nassar,Must buy
1639,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=163,India,2020-02-09,This is my first iPhone and it really feels great,5.0 out of 5 stars,Apple,Scott,D best iPhone
1640,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=164,India,2019-11-03,"Amazing phone, any android user can easily move to iPhones, features are not so different from Android. One will love the fluency and speed.",5.0 out of 5 stars,Apple,RAJENDRA PARMANIK,Move easily to iPhone
1641,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=164,India,2020-02-13,Cost too high in Indian currency,1.0 out of 5 stars,Apple,Sridhar palacharla,Only dollar currency phone
1642,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=164,India,2020-03-04,OS is not that great.  I want android in it. I hope Apple updates the OS soon and puts android 10.,5.0 out of 5 stars,Apple,Amazon Customer,Wanted android in this 😁
1643,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=164,India,2019-10-09,Good phone. Go for it.,4.0 out of 5 stars,Apple,Shrikrishna Manjrekar,Good phone.
1644,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=164,India,2019-11-26,Its been a really nice product and amazon is best at its delivery services. And phone is really a beast performer.,5.0 out of 5 stars,Apple,ujjawal jain,Awesome IPHONE XR
1645,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=164,India,2019-10-06,In one word just awsome battary life super quality super i am first time user of i phone so for me its just awsome,5.0 out of 5 stars,Apple,sanjay Suthar,Superb phone superb battary backup
1646,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=164,India,2019-10-10,Proximity sensor is not working now they have refused to replace.,1.0 out of 5 stars,Apple,Mohd Rizwan HABIB,Bad
1647,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=164,India,2019-11-04,Woooooow,5.0 out of 5 stars,Apple,Kiran Bhatt,Awesome
1648,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=164,India,2019-12-05,Good.g for it,5.0 out of 5 stars,Apple,Kuraba Anitha,Go for it
1649,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=164,India,2019-10-19,Good,4.0 out of 5 stars,Apple,Aravind,Good
1650,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=165,India,2019-11-09,Good,5.0 out of 5 stars,Apple,Abhishek Yadav,Good
1651,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=165,India,2019-11-11,Good,5.0 out of 5 stars,Apple,Dom,As Always its an Apple
1652,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=165,India,2019-11-03,Performance is great. But battery life is not sufficient.,5.0 out of 5 stars,Apple,Amazon Customer,Great performance
1653,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=165,India,2019-10-02,"The product was delivered and it was nice. However, I realised that no bill was given with it. So what do I show as its warranty !?",5.0 out of 5 stars,Apple,D,No bill was given with the product. Please help !
1654,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=165,India,2019-11-03,Fastest phone,5.0 out of 5 stars,Apple,Rani,Great battery fast charging
1655,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=165,India,2020-01-05,Worth the money.,5.0 out of 5 stars,Apple,Shruti Naidu,Awesome
1656,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=165,India,2019-10-26,I liked nice camera with face portrait and I dislike there is no portrait mode with objects,5.0 out of 5 stars,Apple,Is that water resistance phone ?,Nice phone iPhone for budget price to dual sim
1657,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=165,India,2019-11-01,"From the house of apple value for money phone, with all classic features of iphone, with superior camera and battery life.",5.0 out of 5 stars,Apple,Amazon Customer,Value for money iPhone
1658,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=165,India,2019-08-07,Phone heats up that is it nothing much. I didn’t regret it. You might also feel the same. I hope amazon excecutives will contact me regarding this issue.,4.0 out of 5 stars,Apple,ravikumar bandarupalli,Just a caution.
1659,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=165,India,2019-10-10,Colour of the phone is very rare and it is beautiful as it is coral,5.0 out of 5 stars,Apple,Laxmi,iPhone XR coral
1660,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=166,India,2020-03-07,Worth for money,5.0 out of 5 stars,Apple,Ajay Poojary,XR
1661,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=166,India,2019-11-21,Good product as always.amazon always known for their products quality and delivery.,5.0 out of 5 stars,Apple,Amazon Customer,Quality
1662,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=166,India,2019-11-04,Best,5.0 out of 5 stars,Apple,Dev Mahar,Best
1663,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=166,India,2019-10-02,"Very good battery life. The phone is slightly heavy. If you use with spigen cover, it becomes very heavy to handle.",5.0 out of 5 stars,Apple,PACKIAMARY JEROME,Very Good battery life
1664,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=166,India,2019-10-20,Awesome product,4.0 out of 5 stars,Apple,MANZOOR ILAHI,Awesome product
1665,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=166,India,2019-07-18,"XR is one of the best phone in Apple segment, It is working like computer easy to use and awesome look, Camera and picture quality is perfect",5.0 out of 5 stars,Apple,Mr . ANUP KUMAR MISHRA,Awesome one XR
1666,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=166,India,2019-08-25,Excellent,5.0 out of 5 stars,Apple,MARTIN DEEPAK DSOUZA,Genuine apple
1667,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=166,India,2019-12-29,super phone i got this product for 38k,5.0 out of 5 stars,Apple,Amazon Customer,awsome
1668,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=166,India,2019-12-06,worst phone ever,1.0 out of 5 stars,Apple,tajuddin,amazon and apple made me fool
1669,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=166,India,2019-11-03,"BEST mobile ever, go blind and buy it best mobile ever",5.0 out of 5 stars,Apple,venky,Best best beast
1670,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=167,India,2019-11-05,"Worst product ever, regret of buying it.no one even replied customer care and service center both are really worst experience ever",1.0 out of 5 stars,Apple,Vaishali yadav,Worst product ever
1671,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=167,India,2019-11-12,Face recognition is mind blowing and the battery life is a very good plus point 😍 So happy with the product After 3 months of use,5.0 out of 5 stars,Apple,Shyam kp,Perfection 👌
1672,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=167,India,2019-11-03,Very economical price from amazon.,4.0 out of 5 stars,Apple,Amazon Customer,Economical Apple product
1673,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=167,India,2019-10-28,"Long battery backup,  smooth inteface ,awesome camera , u can use features of upper model of apples in this phone",4.0 out of 5 stars,Apple,Rohit,Awesome phone
1674,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=167,India,2020-03-01,Apple XR is awesome. The best thing about this Phone is its battery.. and the cherry 🍒 on top is it superfast IOS13 👍👍,5.0 out of 5 stars,Apple,Sourav,XR is Awesome 😎
1675,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=167,India,2019-11-01,"A12 chip is still rocking, Apple makes fabulous smartphones.",5.0 out of 5 stars,Apple,Deepak Malviya,Best phone with this price range
1676,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=167,India,2020-01-26,guys buy it when its 42900rs. its worth it,5.0 out of 5 stars,Apple,Ringmaidao Warisa,best battery among all the iphones
1677,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=167,India,2019-10-26,Amazing product,4.0 out of 5 stars,Apple,nikhil kumar,Amazing iphone
1678,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=167,India,2019-11-30,no phone is like iphone😘 love u amazon got it in 42900....😘😘,5.0 out of 5 stars,Apple,yash raj,iphone is an iphone 😘😘
1679,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=167,India,2019-11-13,Nice cashback offers in Amazon..I'm so happy this product buy to the amazon,5.0 out of 5 stars,Apple,Yogesh Ganesh Gaikar,Nice service
1680,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=168,India,2019-11-01,Great device... the only regret I have is I should have taken 128 GB model.,5.0 out of 5 stars,Apple,Lalit Narang,iPhone XR is a no brainer
1681,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=168,India,2019-10-05,Superb,5.0 out of 5 stars,Apple,SATYABRATA RAY,Mind-blowing
1682,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=168,India,2020-02-27,Very good product but hanging problem,5.0 out of 5 stars,Apple,Amazon Customer,Hanging problem
1683,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=168,India,2019-11-19,Perfect phone at this price. Battery and camera are the best thing in this phone,5.0 out of 5 stars,Apple,maharaja v,Perfect
1684,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=168,India,2019-07-27,Nice one,5.0 out of 5 stars,Apple,KRIPAL SINGH,A one
1685,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=168,India,2019-11-02,My mobile is defected and the side corner is defective and phone is not assembled properly i want to replace that defective piece,1.0 out of 5 stars,Apple,nitin yadav,I got defective phone
1686,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=168,India,2020-03-09,"I m very happy with this purchase😍.Good package of features. face unlock works best, takes less than a sec to unlock. loved it😍",5.0 out of 5 stars,Apple,Amazon Customer,amazingggg phone
1687,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=168,India,2020-01-10,"The charger adapter was damaged within one month of use,I am very disappointed, I didn’t expected this from this kind of product.",2.0 out of 5 stars,Apple,G.sridhar,Did nit meet my expectations
1688,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=168,India,2019-11-23,Overall it's good and worth for money in all aspects.,5.0 out of 5 stars,Apple,harish g,Worth for money
1689,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=168,India,2020-02-10,Perfect thing that match your desire.,5.0 out of 5 stars,Apple,Vishal,Superb
1690,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=169,India,2019-10-08,Lightning connector is missing.,3.0 out of 5 stars,Apple,Shree Latha,Missing part
